request_id,latency_ms,completed_at_ms,op
yscb_transfer:22611,1,1773332481296,yscb_transfer 409->222
yscb_transfer:22612,1,1773332481297,yscb_transfer 711->307
yscb_transfer:22613,1,1773332481297,yscb_transfer 394->208
yscb_transfer:22614,1,1773332481298,yscb_transfer 934->818
yscb_transfer:22615,1,1773332481298,yscb_transfer 704->291
yscb_transfer:22616,1,1773332481299,yscb_transfer 238->960
yscb_transfer:22617,2,1773332481300,yscb_transfer 268->358
yscb_transfer:22618,2,1773332481300,yscb_transfer 641->744
yscb_transfer:22619,1,1773332481300,yscb_transfer 828->820
yscb_transfer:22620,1,1773332481300,yscb_transfer 276->214
yscb_transfer:22621,1,1773332481309,yscb_transfer 186->935
yscb_transfer:22622,2,1773332481310,yscb_transfer 414->598
yscb_transfer:22623,1,1773332481310,yscb_transfer 718->440
yscb_transfer:22624,2,1773332481311,yscb_transfer 807->496
yscb_transfer:22625,2,1773332481311,yscb_transfer 949->361
yscb_transfer:22626,2,1773332481312,yscb_transfer 966->275
yscb_transfer:22627,2,1773332481312,yscb_transfer 821->655
yscb_transfer:22628,2,1773332481313,yscb_transfer 150->518
yscb_transfer:22629,2,1773332481313,yscb_transfer 587->436
yscb_transfer:22630,2,1773332481313,yscb_transfer 337->967
yscb_transfer:22632,1,1773332481324,yscb_transfer 383->159
yscb_transfer:22631,1,1773332481324,yscb_transfer 968->746
yscb_transfer:22633,1,1773332481325,yscb_transfer 667->551
yscb_transfer:22634,2,1773332481325,yscb_transfer 124->233
yscb_transfer:22635,2,1773332481326,yscb_transfer 949->317
yscb_transfer:22636,2,1773332481327,yscb_transfer 512->976
yscb_transfer:22637,2,1773332481327,yscb_transfer 102->358
yscb_transfer:22638,2,1773332481327,yscb_transfer 464->928
yscb_transfer:22640,2,1773332481327,yscb_transfer 747->518
yscb_transfer:22639,2,1773332481328,yscb_transfer 776->479
yscb_transfer:22641,1,1773332481336,yscb_transfer 53->407
yscb_transfer:22642,1,1773332481337,yscb_transfer 491->725
yscb_transfer:22643,2,1773332481338,yscb_transfer 147->539
yscb_transfer:22644,2,1773332481338,yscb_transfer 281->65
yscb_transfer:22647,2,1773332481339,yscb_transfer 728->929
yscb_transfer:22645,2,1773332481339,yscb_transfer 961->460
yscb_transfer:22646,2,1773332481339,yscb_transfer 836->448
yscb_transfer:22648,2,1773332481340,yscb_transfer 28->985
yscb_transfer:22649,2,1773332481340,yscb_transfer 672->925
yscb_transfer:22650,2,1773332481340,yscb_transfer 854->660
yscb_transfer:22651,1,1773332481350,yscb_transfer 997->522
yscb_transfer:22652,1,1773332481351,yscb_transfer 686->487
yscb_transfer:22653,1,1773332481351,yscb_transfer 864->676
yscb_transfer:22654,1,1773332481352,yscb_transfer 710->383
yscb_transfer:22655,2,1773332481353,yscb_transfer 524->686
yscb_transfer:22656,2,1773332481353,yscb_transfer 903->701
yscb_transfer:22660,1,1773332481354,yscb_transfer 762->651
yscb_transfer:22659,2,1773332481354,yscb_transfer 303->565
yscb_transfer:22657,2,1773332481354,yscb_transfer 516->390
yscb_transfer:22658,2,1773332481354,yscb_transfer 293->137
yscb_transfer:22661,1,1773332481364,yscb_transfer 612->322
yscb_transfer:22662,1,1773332481364,yscb_transfer 614->328
yscb_transfer:22663,1,1773332481365,yscb_transfer 850->616
yscb_transfer:22664,2,1773332481365,yscb_transfer 143->656
yscb_transfer:22665,2,1773332481366,yscb_transfer 863->744
yscb_transfer:22666,2,1773332481366,yscb_transfer 901->536
yscb_transfer:22667,2,1773332481366,yscb_transfer 831->665
yscb_transfer:22670,2,1773332481367,yscb_transfer 708->218
yscb_transfer:22668,2,1773332481367,yscb_transfer 723->201
yscb_transfer:22669,2,1773332481367,yscb_transfer 358->928
yscb_transfer:22671,1,1773332481376,yscb_transfer 109->278
yscb_transfer:22672,2,1773332481377,yscb_transfer 237->950
yscb_transfer:22674,3,1773332481378,yscb_transfer 567->205
yscb_transfer:22675,2,1773332481378,yscb_transfer 106->295
yscb_transfer:22673,2,1773332481378,yscb_transfer 483->886
yscb_transfer:22676,2,1773332481379,yscb_transfer 72->651
yscb_transfer:22677,2,1773332481379,yscb_transfer 114->846
yscb_transfer:22678,2,1773332481379,yscb_transfer 537->743
yscb_transfer:22679,2,1773332481379,yscb_transfer 427->538
yscb_transfer:22680,2,1773332481379,yscb_transfer 534->446
yscb_transfer:22681,1,1773332481390,yscb_transfer 64->988
yscb_transfer:22682,1,1773332481390,yscb_transfer 198->357
yscb_transfer:22683,2,1773332481392,yscb_transfer 40->35
yscb_transfer:22684,2,1773332481392,yscb_transfer 954->294
yscb_transfer:22685,2,1773332481393,yscb_transfer 508->280
yscb_transfer:22686,2,1773332481393,yscb_transfer 462->61
yscb_transfer:22687,2,1773332481393,yscb_transfer 163->685
yscb_transfer:22690,2,1773332481394,yscb_transfer 583->777
yscb_transfer:22689,2,1773332481394,yscb_transfer 518->950
yscb_transfer:22688,2,1773332481394,yscb_transfer 395->665
yscb_transfer:22691,1,1773332481404,yscb_transfer 907->540
yscb_transfer:22692,1,1773332481405,yscb_transfer 797->353
yscb_transfer:22693,2,1773332481406,yscb_transfer 345->754
yscb_transfer:22694,2,1773332481406,yscb_transfer 657->654
yscb_transfer:22695,2,1773332481407,yscb_transfer 143->197
yscb_transfer:22696,2,1773332481407,yscb_transfer 445->917
yscb_transfer:22697,2,1773332481408,yscb_transfer 38->338
yscb_transfer:22698,2,1773332481408,yscb_transfer 486->326
yscb_transfer:22699,2,1773332481408,yscb_transfer 382->756
yscb_transfer:22700,1,1773332481408,yscb_transfer 641->457
yscb_transfer:22701,1,1773332481419,yscb_transfer 710->465
yscb_transfer:22702,1,1773332481419,yscb_transfer 969->953
yscb_transfer:22703,1,1773332481420,yscb_transfer 862->53
yscb_transfer:22706,2,1773332481421,yscb_transfer 723->794
yscb_transfer:22704,2,1773332481421,yscb_transfer 861->104
yscb_transfer:22705,2,1773332481421,yscb_transfer 976->589
yscb_transfer:22707,2,1773332481422,yscb_transfer 940->955
yscb_transfer:22708,2,1773332481422,yscb_transfer 101->957
yscb_transfer:22709,2,1773332481422,yscb_transfer 21->166
yscb_transfer:22710,2,1773332481422,yscb_transfer 901->435
yscb_transfer:22711,1,1773332481433,yscb_transfer 321->616
yscb_transfer:22712,1,1773332481434,yscb_transfer 284->128
yscb_transfer:22713,1,1773332481434,yscb_transfer 166->227
yscb_transfer:22714,1,1773332481435,yscb_transfer 495->568
yscb_transfer:22715,2,1773332481435,yscb_transfer 934->17
yscb_transfer:22716,2,1773332481436,yscb_transfer 666->217
yscb_transfer:22717,2,1773332481436,yscb_transfer 651->514
yscb_transfer:22719,1,1773332481437,yscb_transfer 653->510
yscb_transfer:22720,1,1773332481437,yscb_transfer 940->671
yscb_transfer:22718,2,1773332481437,yscb_transfer 107->602
yscb_transfer:22721,1,1773332481448,yscb_transfer 630->729
yscb_transfer:22722,1,1773332481449,yscb_transfer 132->251
yscb_transfer:22723,1,1773332481449,yscb_transfer 61->324
yscb_transfer:22724,1,1773332481450,yscb_transfer 245->859
yscb_transfer:22725,1,1773332481450,yscb_transfer 782->117
yscb_transfer:22726,2,1773332481451,yscb_transfer 206->305
yscb_transfer:22727,2,1773332481451,yscb_transfer 35->490
yscb_transfer:22728,1,1773332481451,yscb_transfer 236->366
yscb_transfer:22729,1,1773332481452,yscb_transfer 191->866
yscb_transfer:22730,1,1773332481452,yscb_transfer 551->608
yscb_transfer:22731,1,1773332481463,yscb_transfer 118->671
yscb_transfer:22732,1,1773332481464,yscb_transfer 651->952
yscb_transfer:22734,3,1773332481466,yscb_transfer 247->253
yscb_transfer:22733,2,1773332481466,yscb_transfer 958->669
yscb_transfer:22735,2,1773332481467,yscb_transfer 287->503
yscb_transfer:22736,3,1773332481468,yscb_transfer 134->215
yscb_transfer:22737,3,1773332481468,yscb_transfer 70->680
yscb_transfer:22738,3,1773332481468,yscb_transfer 466->554
yscb_transfer:22739,4,1773332481469,yscb_transfer 826->473
yscb_transfer:22740,4,1773332481470,yscb_transfer 304->878
yscb_transfer:22741,1,1773332481479,yscb_transfer 503->709
yscb_transfer:22742,1,1773332481480,yscb_transfer 824->890
yscb_transfer:22743,2,1773332481481,yscb_transfer 862->769
yscb_transfer:22744,2,1773332481481,yscb_transfer 831->481
yscb_transfer:22747,2,1773332481482,yscb_transfer 854->89
yscb_transfer:22748,2,1773332481482,yscb_transfer 689->196
yscb_transfer:22745,2,1773332481482,yscb_transfer 850->147
yscb_transfer:22746,2,1773332481482,yscb_transfer 516->976
yscb_transfer:22749,2,1773332481483,yscb_transfer 73->773
yscb_transfer:22750,2,1773332481483,yscb_transfer 251->550
yscb_transfer:22751,1,1773332481492,yscb_transfer 587->504
yscb_transfer:22752,1,1773332481493,yscb_transfer 749->641
yscb_transfer:22753,2,1773332481494,yscb_transfer 903->467
yscb_transfer:22754,2,1773332481494,yscb_transfer 397->972
yscb_transfer:22755,2,1773332481495,yscb_transfer 537->490
yscb_transfer:22756,2,1773332481495,yscb_transfer 178->441
yscb_transfer:22757,2,1773332481496,yscb_transfer 693->26
yscb_transfer:22758,2,1773332481496,yscb_transfer 299->269
yscb_transfer:22759,2,1773332481496,yscb_transfer 540->391
yscb_transfer:22760,2,1773332481496,yscb_transfer 908->592
yscb_transfer:22761,1,1773332481506,yscb_transfer 697->687
yscb_transfer:22763,2,1773332481507,yscb_transfer 666->836
yscb_transfer:22762,2,1773332481507,yscb_transfer 948->635
yscb_transfer:22764,2,1773332481508,yscb_transfer 871->99
yscb_transfer:22765,2,1773332481508,yscb_transfer 371->628
yscb_transfer:22766,3,1773332481509,yscb_transfer 518->165
yscb_transfer:22767,2,1773332481509,yscb_transfer 403->203
yscb_transfer:22768,3,1773332481510,yscb_transfer 595->581
yscb_transfer:22769,2,1773332481510,yscb_transfer 886->416
yscb_transfer:22770,2,1773332481510,yscb_transfer 692->615
yscb_transfer:22771,1,1773332481521,yscb_transfer 255->913
yscb_transfer:22772,1,1773332481522,yscb_transfer 843->444
yscb_transfer:22773,1,1773332481522,yscb_transfer 467->733
yscb_transfer:22774,1,1773332481523,yscb_transfer 764->107
yscb_transfer:22775,1,1773332481523,yscb_transfer 426->27
yscb_transfer:22777,2,1773332481524,yscb_transfer 521->290
yscb_transfer:22776,2,1773332481524,yscb_transfer 619->598
yscb_transfer:22778,2,1773332481525,yscb_transfer 858->782
yscb_transfer:22779,2,1773332481525,yscb_transfer 218->465
yscb_transfer:22780,2,1773332481525,yscb_transfer 409->730
yscb_transfer:22781,1,1773332481535,yscb_transfer 177->679
yscb_transfer:22782,1,1773332481535,yscb_transfer 396->135
yscb_transfer:22783,1,1773332481536,yscb_transfer 713->465
yscb_transfer:22784,1,1773332481536,yscb_transfer 7->311
yscb_transfer:22785,2,1773332481537,yscb_transfer 737->438
yscb_transfer:22786,2,1773332481538,yscb_transfer 681->653
yscb_transfer:22787,2,1773332481538,yscb_transfer 718->758
yscb_transfer:22789,2,1773332481539,yscb_transfer 114->348
yscb_transfer:22788,2,1773332481539,yscb_transfer 51->724
yscb_transfer:22790,2,1773332481539,yscb_transfer 275->677
yscb_transfer:22791,1,1773332481550,yscb_transfer 646->589
yscb_transfer:22793,1,1773332481551,yscb_transfer 379->570
yscb_transfer:22792,1,1773332481551,yscb_transfer 251->902
yscb_transfer:22794,1,1773332481552,yscb_transfer 247->456
yscb_transfer:22795,2,1773332481552,yscb_transfer 773->311
yscb_transfer:22796,2,1773332481553,yscb_transfer 874->628
yscb_transfer:22797,2,1773332481553,yscb_transfer 607->488
yscb_transfer:22798,2,1773332481554,yscb_transfer 422->735
yscb_transfer:22799,2,1773332481554,yscb_transfer 494->154
yscb_transfer:22800,2,1773332481554,yscb_transfer 84->324
yscb_transfer:22801,1,1773332481565,yscb_transfer 319->873
yscb_transfer:22802,1,1773332481566,yscb_transfer 865->239
yscb_transfer:22803,1,1773332481567,yscb_transfer 16->281
yscb_transfer:22804,2,1773332481567,yscb_transfer 502->280
yscb_transfer:22805,2,1773332481568,yscb_transfer 963->579
yscb_transfer:22806,2,1773332481568,yscb_transfer 856->250
yscb_transfer:22810,1,1773332481569,yscb_transfer 589->10
yscb_transfer:22809,2,1773332481569,yscb_transfer 824->608
yscb_transfer:22807,2,1773332481569,yscb_transfer 791->762
yscb_transfer:22808,2,1773332481569,yscb_transfer 115->632
yscb_transfer:22811,1,1773332481580,yscb_transfer 551->659
yscb_transfer:22812,1,1773332481581,yscb_transfer 333->661
yscb_transfer:22813,1,1773332481581,yscb_transfer 717->748
yscb_transfer:22814,2,1773332481582,yscb_transfer 841->617
yscb_transfer:22815,2,1773332481583,yscb_transfer 516->559
yscb_transfer:22816,2,1773332481583,yscb_transfer 698->851
yscb_transfer:22817,2,1773332481583,yscb_transfer 434->398
yscb_transfer:22820,1,1773332481584,yscb_transfer 91->596
yscb_transfer:22818,2,1773332481584,yscb_transfer 766->558
yscb_transfer:22819,2,1773332481584,yscb_transfer 423->165
yscb_transfer:22821,1,1773332481593,yscb_transfer 273->801
yscb_transfer:22822,2,1773332481594,yscb_transfer 532->337
yscb_transfer:22823,2,1773332481595,yscb_transfer 468->219
yscb_transfer:22824,2,1773332481595,yscb_transfer 472->905
yscb_transfer:22825,2,1773332481595,yscb_transfer 281->536
yscb_transfer:22826,2,1773332481596,yscb_transfer 807->181
yscb_transfer:22827,2,1773332481596,yscb_transfer 47->237
yscb_transfer:22828,2,1773332481596,yscb_transfer 381->396
yscb_transfer:22829,2,1773332481596,yscb_transfer 810->82
yscb_transfer:22830,2,1773332481596,yscb_transfer 126->790
yscb_transfer:22831,1,1773332481607,yscb_transfer 631->867
yscb_transfer:22832,1,1773332481607,yscb_transfer 261->657
yscb_transfer:22833,1,1773332481608,yscb_transfer 527->343
yscb_transfer:22834,2,1773332481609,yscb_transfer 854->72
yscb_transfer:22835,2,1773332481610,yscb_transfer 261->814
yscb_transfer:22836,2,1773332481610,yscb_transfer 743->395
yscb_transfer:22840,2,1773332481611,yscb_transfer 212->617
yscb_transfer:22839,2,1773332481611,yscb_transfer 227->394
yscb_transfer:22837,2,1773332481611,yscb_transfer 507->242
yscb_transfer:22838,2,1773332481611,yscb_transfer 258->286
yscb_transfer:22841,1,1773332481621,yscb_transfer 592->932
yscb_transfer:22842,1,1773332481622,yscb_transfer 282->668
yscb_transfer:22843,2,1773332481622,yscb_transfer 437->933
yscb_transfer:22844,2,1773332481623,yscb_transfer 812->148
yscb_transfer:22845,2,1773332481623,yscb_transfer 106->794
yscb_transfer:22846,2,1773332481623,yscb_transfer 262->916
yscb_transfer:22847,2,1773332481625,yscb_transfer 894->219
yscb_transfer:22848,2,1773332481625,yscb_transfer 362->814
yscb_transfer:22849,2,1773332481625,yscb_transfer 239->540
yscb_transfer:22850,2,1773332481626,yscb_transfer 520->404
yscb_transfer:22852,1,1773332481635,yscb_transfer 241->476
yscb_transfer:22851,1,1773332481635,yscb_transfer 810->355
yscb_transfer:22853,1,1773332481636,yscb_transfer 220->31
yscb_transfer:22854,1,1773332481636,yscb_transfer 161->607
yscb_transfer:22855,1,1773332481637,yscb_transfer 537->689
yscb_transfer:22856,1,1773332481637,yscb_transfer 58->358
yscb_transfer:22857,1,1773332481647,yscb_transfer 981->377
yscb_transfer:22858,1,1773332481648,yscb_transfer 71->64
yscb_transfer:22859,1,1773332481649,yscb_transfer 277->891
yscb_transfer:22860,1,1773332481649,yscb_transfer 210->332
yscb_transfer:22861,1,1773332481660,yscb_transfer 805->428
yscb_transfer:22863,2,1773332481661,yscb_transfer 615->329
yscb_transfer:22864,2,1773332481662,yscb_transfer 897->503
yscb_transfer:22865,2,1773332481662,yscb_transfer 636->622
yscb_transfer:22862,3,1773332481662,yscb_transfer 100->428
yscb_transfer:22866,2,1773332481663,yscb_transfer 739->570
yscb_transfer:22867,2,1773332481663,yscb_transfer 475->314
yscb_transfer:22868,2,1773332481663,yscb_transfer 907->373
yscb_transfer:22869,2,1773332481664,yscb_transfer 452->274
yscb_transfer:22870,2,1773332481664,yscb_transfer 894->578
yscb_transfer:22871,1,1773332481674,yscb_transfer 538->640
yscb_transfer:22872,1,1773332481675,yscb_transfer 179->661
yscb_transfer:22873,2,1773332481675,yscb_transfer 667->485
yscb_transfer:22874,2,1773332481676,yscb_transfer 145->902
yscb_transfer:22876,2,1773332481677,yscb_transfer 967->816
yscb_transfer:22875,2,1773332481677,yscb_transfer 93->178
yscb_transfer:22879,2,1773332481678,yscb_transfer 670->550
yscb_transfer:22880,2,1773332481678,yscb_transfer 809->657
yscb_transfer:22877,2,1773332481678,yscb_transfer 247->476
yscb_transfer:22878,2,1773332481678,yscb_transfer 393->241
yscb_transfer:22881,1,1773332481688,yscb_transfer 930->377
yscb_transfer:22882,1,1773332481688,yscb_transfer 958->232
yscb_transfer:22883,2,1773332481689,yscb_transfer 194->178
yscb_transfer:22884,2,1773332481690,yscb_transfer 831->322
yscb_transfer:22885,2,1773332481691,yscb_transfer 159->375
yscb_transfer:22886,2,1773332481691,yscb_transfer 188->650
yscb_transfer:22887,2,1773332481691,yscb_transfer 947->520
yscb_transfer:22888,2,1773332481692,yscb_transfer 422->812
yscb_transfer:22889,2,1773332481692,yscb_transfer 306->517
yscb_transfer:22890,2,1773332481692,yscb_transfer 133->503
yscb_transfer:22891,1,1773332481702,yscb_transfer 628->255
yscb_transfer:22892,1,1773332481702,yscb_transfer 22->763
yscb_transfer:22894,2,1773332481703,yscb_transfer 322->953
yscb_transfer:22893,2,1773332481703,yscb_transfer 629->494
yscb_transfer:22895,2,1773332481704,yscb_transfer 783->245
yscb_transfer:22896,2,1773332481704,yscb_transfer 361->119
yscb_transfer:22897,2,1773332481705,yscb_transfer 174->841
yscb_transfer:22898,2,1773332481705,yscb_transfer 826->934
yscb_transfer:22899,2,1773332481705,yscb_transfer 626->746
yscb_transfer:22900,2,1773332481705,yscb_transfer 829->766
yscb_transfer:22901,1,1773332481714,yscb_transfer 612->449
yscb_transfer:22902,1,1773332481715,yscb_transfer 232->356
yscb_transfer:22903,2,1773332481716,yscb_transfer 281->781
yscb_transfer:22904,2,1773332481716,yscb_transfer 129->891
yscb_transfer:22905,2,1773332481716,yscb_transfer 802->841
yscb_transfer:22906,2,1773332481717,yscb_transfer 160->523
yscb_transfer:22907,2,1773332481717,yscb_transfer 276->940
yscb_transfer:22910,2,1773332481718,yscb_transfer 8->772
yscb_transfer:22909,2,1773332481718,yscb_transfer 386->469
yscb_transfer:22908,2,1773332481718,yscb_transfer 506->250
yscb_transfer:22911,1,1773332481727,yscb_transfer 104->179
yscb_transfer:22912,1,1773332481728,yscb_transfer 611->950
yscb_transfer:22913,2,1773332481728,yscb_transfer 364->520
yscb_transfer:22914,2,1773332481729,yscb_transfer 804->664
yscb_transfer:22915,2,1773332481729,yscb_transfer 631->226
yscb_transfer:22916,2,1773332481730,yscb_transfer 400->558
yscb_transfer:22917,3,1773332481730,yscb_transfer 946->964
yscb_transfer:22918,2,1773332481730,yscb_transfer 300->622
yscb_transfer:22919,2,1773332481730,yscb_transfer 693->604
yscb_transfer:22920,2,1773332481731,yscb_transfer 663->272
yscb_transfer:22921,1,1773332481741,yscb_transfer 703->95
yscb_transfer:22922,1,1773332481742,yscb_transfer 730->374
yscb_transfer:22923,2,1773332481743,yscb_transfer 919->711
yscb_transfer:22924,2,1773332481744,yscb_transfer 178->40
yscb_transfer:22925,2,1773332481745,yscb_transfer 618->867
